date,symbol,sector,dir,r1_pct,entry,net_ret_pct,stopped
2025-10-27,SBILIFE,FIN,SHORT,3.16,1898.0,-0.411,False
2025-10-27,BPCL,OIL & GAS,SHORT,2.84,339.8500061035156,-0.983,False
2025-10-28,JINDALSTEL,METAL,SHORT,3.41,1065.0999755859375,-1.086,False
2025-10-28,IDEA,TELECOM,LONG,-2.21,9.75,-2.1,True
2025-10-29,SAIL,METAL,SHORT,7.96,142.8699951171875,1.524,False
2025-10-29,IOC,OIL & GAS,SHORT,3.76,160.47000122070312,-2.1,True
2025-10-29,NMDC,METAL,SHORT,2.75,76.68000030517578,-0.035,False
2025-10-29,BOSCHLTD,AUTO,LONG,-2.31,37650.0,-2.1,True
2025-10-30,POWERINDIA,ENERGY,SHORT,2.71,17955.0,-0.044,False
2025-10-30,BHEL,INFRA,SHORT,2.67,251.94000244140625,-2.1,True
2025-10-30,LT,INFRA,SHORT,2.34,4051.60009765625,1.465,False
2025-10-30,IDEA,TELECOM,LONG,-10.66,8.380000114440918,4.077,False
2025-10-30,DRREDDY,PHARMA,LONG,-4.54,1194.0999755859375,0.52,False
2025-10-30,CGPOWER,INFRA,LONG,-2.32,735.9500122070312,-0.141,False
2025-10-31,UNIONBANK,BANK,SHORT,4.27,148.47999572753906,-2.1,True
2025-10-31,YESBANK,BANK,SHORT,2.56,22.809999465942383,0.251,False
2025-10-31,IDFCFIRSTB,BANK,SHORT,2.42,80.83999633789062,-2.1,True
2025-10-31,BANDHANBNK,BANK,LONG,-4.39,162.1999969482422,-2.1,True
2025-10-31,NTPC,ENERGY,LONG,-2.07,338.1000061035156,-0.588,False
2025-11-03,GODREJCP,FMCG,SHORT,4.75,1171.699951171875,-0.732,False
2025-11-03,BANKBARODA,BANK,SHORT,4.17,289.8999938964844,-0.635,False
2025-11-03,LALPATHLAB,PHARMA,SHORT,3.08,1616.0,-0.858,False
2025-11-03,MARUTI,AUTO,LONG,-3.23,15664.0,-0.081,False
2025-11-04,KALYANKJIL,CONSUMER DUR,SHORT,2.38,528.3499755859375,1.055,False
2025-11-04,TITAN,CONSUMER DUR,SHORT,2.24,3807.89990234375,-0.381,False
2025-11-04,BHARTIARTL,TELECOM,SHORT,2.07,2120.0,0.046,False
2025-11-04,HEROMOTOCO,AUTO,LONG,-3.1,5367.5,-2.1,True
2025-11-04,POWERGRID,ENERGY,LONG,-2.6,280.5,-0.617,False
2025-11-04,COALINDIA,ENERGY,LONG,-2.48,379.3500061035156,-0.601,False
2025-11-06,ASIANPAINT,CONSUMER DUR,SHORT,5.24,2617.10009765625,0.462,False
2025-11-06,BRITANNIA,FMCG,SHORT,2.77,6076.0,1.027,False
2025-11-06,BAJAJHLDNG,FIN,SHORT,2.22,12348.0,-2.1,True
2025-11-06,HINDALCO,METAL,LONG,-6.46,777.7000122070312,1.231,False
2025-11-06,GRASIM,CEMENT,LONG,-5.1,2735.0,-1.493,False
2025-11-06,CONCOR,INFRA,LONG,-2.67,528.0,-1.805,False
2025-11-07,POWERINDIA,ENERGY,SHORT,2.38,20631.0,-1.142,False
2025-11-07,LUPIN,PHARMA,SHORT,2.06,1996.0,1.173,False
2025-11-07,PGEL,ENERGY,LONG,-5.11,522.8499755859375,0.808,False
2025-11-07,BHARTIARTL,TELECOM,LONG,-3.98,2011.5,-0.776,False
2025-11-07,BAJAJHLDNG,FIN,LONG,-3.87,12630.0,-0.654,False
2025-11-10,NYKAA,CONSUMER DUR,SHORT,4.4,256.70001220703125,-2.1,True
2025-11-10,NMDC,METAL,SHORT,2.93,76.31999969482422,1.446,False
2025-11-10,POWERINDIA,ENERGY,SHORT,2.92,21500.0,0.593,False
2025-11-10,PREMIERENE,REALTY,LONG,-2.31,1013.0,0.275,False
2025-11-11,IDEA,TELECOM,SHORT,4.72,9.989999771118164,-2.1,True
2025-11-11,INDUSINDBK,BANK,SHORT,2.56,819.8499755859375,-0.96,False
2025-11-11,PERSISTENT,IT,SHORT,2.36,6018.5,-0.407,False
2025-11-11,BAJFINANCE,FIN,LONG,-7.07,1007.5999755859375,-0.428,False
2025-11-11,BAJAJFINSV,FIN,LONG,-6.75,1978.699951171875,0.228,False
2025-11-11,BRITANNIA,FMCG,LONG,-5.19,5815.0,2.247,False
2025-11-12,ADANIENT,INFRA,SHORT,6.02,2513.0,1.014,False
2025-11-12,ADANIPORTS,INFRA,SHORT,2.42,1509.4000244140625,-0.067,False
2025-11-12,PREMIERENE,REALTY,SHORT,2.25,1041.9000244140625,-2.1,True
2025-11-12,MUTHOOTFIN,FIN,LONG,-2.35,3309.699951171875,0.368,False
2025-11-12,PIIND,CHEMICALS,LONG,-2.22,3702.699951171875,-2.1,True
2025-11-12,PGEL,ENERGY,LONG,-2.15,521.5499877929688,1.041,False
2025-11-13,ASHOKLEY,AUTO,SHORT,4.38,148.3800048828125,-2.1,True
2025-11-13,HINDZINC,METAL,SHORT,4.14,501.79998779296875,1.126,False
2025-11-13,PGEL,ENERGY,SHORT,3.02,543.7000122070312,-2.1,True
2025-11-13,POWERINDIA,ENERGY,LONG,-2.38,21515.0,-0.583,False
2025-11-14,MUTHOOTFIN,FIN,SHORT,9.08,3708.800048828125,-0.577,False
2025-11-14,IDEA,TELECOM,SHORT,4.58,10.970000267028809,0.447,False
2025-11-14,PREMIERENE,REALTY,LONG,-2.7,1032.5,-2.1,True
2025-11-14,INFY,IT,LONG,-2.31,1504.5,-0.16,False
2025-11-17,HEROMOTOCO,AUTO,SHORT,3.41,5722.5,-1.428,False
2025-11-17,SIEMENS,INFRA,SHORT,3.11,3180.0,-1.754,False
2025-11-17,MARICO,FMCG,SHORT,2.77,758.0,-0.522,False
2025-11-17,ADANIENT,INFRA,LONG,-3.33,2440.0,0.724,False
2025-11-18,ATUL,CHEMICALS,SHORT,3.34,6227.0,1.185,False
2025-11-18,HINDZINC,METAL,LONG,-3.08,469.0,1.403,False
2025-11-18,SAIL,METAL,LONG,-2.55,137.6300048828125,0.91,False
2025-11-18,OBEROIRLTY,REALTY,LONG,-2.36,1710.5999755859375,-0.047,False
2025-11-19,PERSISTENT,IT,SHORT,3.55,6280.5,-0.84,False
2025-11-19,MOTHERSON,AUTO,SHORT,2.94,112.19999694824219,-0.011,False
2025-11-19,LALPATHLAB,PHARMA,SHORT,2.89,1641.9000244140625,2.3,False
2025-11-19,BIOCON,PHARMA,LONG,-2.03,413.04998779296875,-0.826,False
2025-11-20,POWERINDIA,ENERGY,SHORT,2.78,22172.0,-1.106,False
2025-11-20,HEROMOTOCO,AUTO,SHORT,2.2,6006.0,0.017,False
2025-11-20,BIOCON,PHARMA,LONG,-3.84,394.3500061035156,0.242,False
2025-11-21,COFORGE,IT,LONG,-2.7,1796.300048828125,-0.106,False
2025-11-21,OIL,OIL & GAS,LONG,-2.42,425.6499938964844,-0.3,False
2025-11-21,LODHA,REALTY,LONG,-2.09,1175.0,0.011,False
2025-11-24,TECHM,IT,SHORT,3.35,1510.5,0.906,False
2025-11-24,IDEA,TELECOM,SHORT,2.39,10.300000190734863,2.91,False
2025-11-25,ASHOKLEY,AUTO,SHORT,2.71,148.39999389648438,1.571,False
2025-11-25,GLENMARK,PHARMA,SHORT,2.64,1884.699951171875,-0.068,False
