date,symbol,sector,dir,r1_pct,entry,net_ret_pct,stopped
2026-01-20,BHEL,INFRA,SHORT,-3.95,252.6999969482422,0.968,False
2026-01-21,KALYANKJIL,CONSUMER DUR,SHORT,-7.84,417.45001220703125,4.978,False
2026-01-21,SRF,CHEMICALS,SHORT,-4.52,2752.800048828125,2.65,False
2026-01-21,COFORGE,IT,SHORT,-3.93,1627.199951171875,-2.1,True
2026-01-22,DRREDDY,PHARMA,LONG,5.73,1222.199951171875,-0.591,False
2026-01-22,ASHOKLEY,AUTO,LONG,3.07,186.9199981689453,1.623,False
2026-01-22,MOTHERSON,AUTO,LONG,3.01,112.97000122070312,-2.1,True
2026-01-23,HINDZINC,METAL,LONG,5.64,701.8499755859375,-0.364,False
2026-01-23,VOLTAS,CONSUMER DUR,LONG,4.43,1351.300048828125,-2.1,True
2026-01-23,PREMIERENE,REALTY,SHORT,-5.08,709.0499877929688,3.722,False
2026-01-27,ADANIENT,INFRA,LONG,5.32,1960.9000244140625,-0.187,False
2026-01-27,ADANIPORTS,INFRA,LONG,3.98,1367.199951171875,-2.1,True
2026-01-27,APLAPOLLO,METAL,LONG,3.75,2072.699951171875,-0.66,False
2026-01-27,GODREJCP,FMCG,SHORT,-5.01,1178.300048828125,0.265,False
2026-01-27,M&M,AUTO,SHORT,-3.25,3428.39990234375,0.816,False
2026-01-28,OIL,OIL & GAS,LONG,7.19,481.29998779296875,1.801,False
2026-01-28,ONGC,OIL & GAS,LONG,6.3,263.55999755859375,1.698,False
2026-01-28,CGPOWER,INFRA,LONG,4.22,558.0,4.165,False
2026-01-28,ASIANPAINT,CONSUMER DUR,SHORT,-5.75,2472.10009765625,-2.1,True
2026-01-28,TATACONSUM,FMCG,SHORT,-4.92,1129.0,-0.375,False
2026-01-28,EICHERMOT,AUTO,SHORT,-3.97,6880.0,-2.1,True
2026-01-29,OIL,OIL & GAS,LONG,4.49,514.0999755859375,0.046,False
2026-01-29,JINDALSTEL,METAL,LONG,3.21,1158.0,-0.1,False
2026-01-29,PIIND,CHEMICALS,SHORT,-3.78,3108.0,-1.461,False
2026-01-29,INDIGO,CONSUMER DUR,SHORT,-3.07,4611.0,-0.252,False
2026-01-30,IDEA,TELECOM,LONG,10.61,11.050000190734863,-2.1,True
2026-01-30,PGEL,ENERGY,LONG,5.99,561.4000244140625,-2.1,True
2026-01-30,HINDZINC,METAL,SHORT,-6.65,668.5999755859375,-2.1,True
2026-01-30,VEDL,METAL,SHORT,-6.6,717.25,-2.1,True
2026-01-30,HINDALCO,METAL,SHORT,-5.52,969.5499877929688,-2.1,True
2026-02-03,CGPOWER,INFRA,LONG,11.49,653.0,1.186,False
2026-02-03,PREMIERENE,REALTY,LONG,8.83,799.0,-0.976,False
2026-02-03,ADANIENT,INFRA,LONG,8.13,2182.0,0.849,False
